mean_x,mean_y,mean_z,std_dev_x,std_dev_y,std_dev_z,label
-4.242860929,-3.170478957,8.696615255,0.137461569,0.327412041,0.14061799,none
-4.375545024,-3.022203309,8.71655385,0.225959698,0.357984052,0.095968644,none
-4.656540662,-2.804160708,8.571283976,0.472702145,0.862568492,1.818561983,none
-4.675473302,-2.418766156,8.795781079,0.40979661,0.896223974,0.659311041,none
-4.523796733,-3.489639235,8.383226958,0.18779885,0.303619612,0.227492806,none
-4.452077848,-3.666188117,8.33860776,0.115451748,0.127980831,0.126900553,none
-4.483356835,-3.627903737,8.37591019,0.141519676,0.202438113,0.167811361,none
-4.905670588,-3.019293348,8.408650146,0.297450072,0.575010787,0.513305382,none
-5.176080321,-3.023029563,8.268182234,0.186368323,0.465628395,0.338073726,none
-5.250984502,-3.077097139,8.107380617,0.219370893,0.594317636,0.255913354,none
-5.2453802,-3.262555501,8.088687421,0.125430287,0.211235561,0.200906325,none
-5.265486362,-3.3085638,8.047361416,0.067772067,0.081320592,0.115568482,none
-5.262085443,-3.335890992,8.028907781,0.060369314,0.093370647,0.078924704,none
-5.288813893,-3.269189666,8.035122831,0.091776625,0.116490548,0.195502037,none
-5.270228516,-3.394521062,8.009999068,0.093650553,0.167732867,0.198110069,none
-5.288382749,-3.51714607,7.909719706,0.102481981,0.164111548,0.262499935,none
-5.273222269,-3.526977618,7.933609992,0.072152846,0.098479442,0.118918872,none
-5.315230941,-3.591439566,7.858801571,0.059487193,0.097124325,0.10214282,none
-5.216496234,-3.609929113,7.9131445,0.096812753,0.224377809,0.135719662,none
-5.20699999,-3.665780982,7.898127764,0.119542235,0.259411375,0.16876418,none
-5.180271573,-3.681348599,7.881362684,0.126156687,0.214123329,0.188013293,none
-5.225118299,-3.712675458,7.847317418,0.062413584,0.093524175,0.091126605,none
-5.235800111,-3.798979984,7.781993244,0.140126077,0.301753695,0.257042008,none
-5.209790189,-3.903151336,7.756773716,0.139953789,0.230730757,0.207614638,none
-5.232447079,-3.903450726,7.73917032,0.115679349,0.181017936,0.144065212,none
-5.171661464,-3.82459472,7.817523383,0.168436373,0.334631517,0.259040482,none
-5.480966283,-3.540772935,7.81481703,0.257491153,0.40854862,0.374372928,none
-5.15333955,-3.548508824,7.903863824,0.596196873,0.769413178,0.835888162,none
-5.399523651,-4.027967788,7.567627018,0.24272086,0.697101242,0.516051393,none
-5.363813888,-3.809458191,7.690886726,0.238723291,0.767581672,0.517602087,none
-4.970910932,-4.209630053,7.722776402,0.266042167,0.551447862,0.38080829,none
-4.66461189,-4.434594208,7.759551915,0.138107107,0.243029122,0.280955342,none
-4.68894528,-4.370958525,7.77987367,0.081038919,0.147931952,0.08632589,none
-4.718930949,-4.390106738,7.781873506,0.125159511,0.247916186,0.19359368,none
-1.740364891,-1.87696485,8.607772025,1.327950206,5.364296289,1.682859369,none
-1.159644517,-7.862274285,5.057802229,2.881504396,1.340651798,2.45492996,none
-1.219975047,-3.739523619,9.035833841,1.979783798,2.28368368,2.111402302,none
-1.963796275,-4.260093105,8.51054619,1.205839559,1.424985813,2.063662299,none
