7403761,-0.798739,8.171806,7.026987
7403771,-0.70653075,8.234077,7.1539235
7403781,-0.58558226,8.177794,7.34313
7403881,-1.2466077,11.830199,5.7564297
7403891,-1.2454102,12.923526,5.398374
7403901,-0.8562195,14.807208,4.7062135
7403911,-0.42511597,16.796272,3.8607714
7403921,0.4778064,17.521963,3.0392797
7403931,0.37721556,17.399817,3.197351
7403941,0.96160036,16.428637,2.203418
7403951,-0.32332763,17.444124,1.5531702
7403961,-0.81191164,18.056053,0.676593
7403971,0.81191164,19.155367,2.410587
7403981,3.4212854,17.765057,3.7733533
7403991,6.4749355,13.8192625,5.334906
7404001,7.9179344,8.434061,4.6571155
7404011,7.579039,4.4439588,3.5649865
7404021,6.483318,2.1255798,0.37721556
7404031,10.017169,-1.2226574,-1.1280541
7404041,13.202545,-2.8488758,-1.9327807
7404051,12.324771,-3.0476623,-2.2129982
7404061,10.612331,-4.5469446,-4.679868
7404071,6.7767076,-2.647694,-7.462881
7404081,2.5423133,2.2285657,-14.497053
7404091,-1.1975098,4.3146276,-20.007994
7404101,-5.379214,-1.8693128,-23.05805
7404111,-10.278226,-7.980205,-22.425766
7404121,-12.331956,-9.878258,-19.190094
7404131,-8.90109,-7.2149963,-14.5437565
7404141,-7.5981994,-6.2162733,-11.936777
7404150,-9.692644,-8.523874,-8.911868
7404160,-9.910591,-10.777588,-6.4593678
7404170,-10.421927,-11.110496,-5.0283437
7404180,-10.990745,-10.932067,-4.2248144
7404190,-11.468551,-10.663824,-4.0104604
7404200,-11.478131,-10.45426,-4.2834926
7404210,-11.35838,-9.52619,-4.333788
7404220,-11.093731,-8.89151,-5.0163684
7404230,-10.66622,-8.90109,-5.3337083
7404240,-10.2458935,-9.095087,-5.6019506
7404250,-9.701027,-9.107061,-5.740862
7404260,-8.899893,-8.618478,-5.5025573
7404270,-8.355025,-8.253238,-5.0594788
7404280,-8.101153,-8.083191,-4.7325587
7404290,-7.408993,-7.877219,-4.709806
7404300,-7.3299575,-7.547904,-4.6331654
7404310,-7.303612,-7.1371584,-4.077521
7404320,-7.125183,-6.668932,-3.3326697
7404330,-6.580316,-6.5575633,-2.15911
