8655924,1.1268567,7.782616,6.963519
8655934,0.9783655,7.7909985,6.9060388
8655944,0.9568103,7.796986,6.9671116
8656044,1.2118798,7.6940002,7.2485266
8656054,1.096919,7.6568775,7.242539
8656064,1.1256592,7.67005,7.4413257
8656074,0.9951306,7.562274,7.474856
8656084,0.87777466,7.460486,7.5910144
8656094,0.8071216,7.6149645,7.3203773
8656104,0.87298465,7.6101747,7.3826475
8656114,0.9400452,7.625742,7.589817
8656124,0.77957886,7.7790236,7.6975927
8656134,0.796344,8.133487,8.117919
8656144,0.89932984,8.422086,8.298742
8656154,0.90052736,8.50711,8.679551
8656164,0.59635985,8.883127,8.873548
8656174,0.68497556,10.432705,8.868757
8656184,0.9472302,11.729609,7.994575
8656194,0.72928345,12.628938,6.16478
8656204,-0.6478528,14.046789,4.1733217
8656214,-0.864602,15.259867,2.6752367
8656224,-0.22632934,16.201109,1.6094531
8656234,0.2586621,16.342415,2.6129663
8656244,0.17483643,16.544794,4.756509
8656254,0.8837622,16.617844,5.2247353
8656264,1.0729687,16.298107,4.467909
8656274,0.94842774,15.586787,4.069138
8656284,0.5736072,14.256353,3.7206628
8656294,-0.4682263,12.718751,3.497926
8656304,-2.3806493,11.673326,2.4237597
8656313,-4.7768664,11.458971,2.884801
8656323,-6.634204,10.224339,1.3711487
8656333,-10.408755,7.5467067,0.6227051
8656343,-12.722343,4.035608,0.5113367
8656353,-13.458813,1.7076489,0.23111938
8656363,-12.820539,1.4202466,-1.5136523
8656373,-11.943962,1.4429992,-3.014132
8656383,-9.248368,-0.4921765,-4.975653
8656393,-6.239026,-5.4977674,-7.747888
8656403,-1.8669177,-12.405004,-10.266252
8656413,2.9147387,-17.353113,-10.565629
8656423,8.311915,-20.17325,-11.5260315
8656433,14.09469,-21.60188,-10.340497
8656443,16.150814,-19.997215,-5.884563
8656453,15.571219,-19.12902,-3.4164953
8656463,9.606423,-18.3219,-2.6321266
8656473,3.5601966,-16.325651,-0.29219237
8656483,6.387517,-14.716198,2.391427
8656493,11.140433,-12.021801,3.8954992
8656503,12.845687,-11.048225,2.7901978
8656513,12.81096,-10.560839,1.4681469
8656523,13.677957,-9.21364,0.13651611
8656533,14.40724,-8.576565,-0.98195803
8656543,15.23951,-8.666378,-1.8357825
8656553,15.804734,-9.15137,-1.7280066
8656563,15.513739,-9.514215,-1.1424243
8656573,13.949791,-9.584868,-0.6550378
8656583,11.609858,-9.305848,-0.24189697
8656593,9.402846,-8.604108,0.23590942
8656603,8.18977,-7.9670324,0.22992188
8656613,7.8077636,-7.2976246,0.63108766
8656623,7.7419004,-6.5599585,1.165177
8656633,7.589817,-6.077362,1.7244141
8656643,7.2904396,-5.940846,2.0477417
8656653,6.7946706,-5.7684045,2.5650659
8656663,6.2031007,-5.0175657,3.6368372
8656673,5.8570204,-4.4331813,4.0631504
8656683,5.9348583,-3.984115,3.9457946
8656693,5.498965,-3.3889527,4.646338
8656703,5.522915,-3.0871801,4.5301795
8656713,5.583988,-2.6692493,5.1121693
8656723,5.9396486,-2.271676,5.332511
8656733,6.5384035,-1.7938696,5.156477
8656743,6.940767,-1.3771362,4.639153
8656753,7.0461473,-0.91609496,4.5840673
8656763,6.861731,-0.5412744,4.7349534
8656773,6.7132397,-0.2706372,4.9924183
8656783,6.534811,0.14010864,4.4415636
8656793,6.5180454,0.7532337,4.543352
8656803,6.2965064,1.1939173,4.997208
8656813,6.206693,1.6525635,5.2426977
8656823,5.981561,2.3099964,6.12167
8656832,5.6223083,2.9650342,6.868916
8656843,5.053491,3.6583924,6.6066613
8656852,5.8402553,3.69312,5.86181
8656862,5.381609,3.0692174,4.934938
8656872,5.6342835,3.624862,4.7912364
8656882,5.6630235,4.5373645,5.3337083
8656892,5.7025414,5.0008006,5.221143
8656902,5.945636,5.7612195,5.605543
8656912,5.8725877,6.3108764,5.8187
8656922,5.069059,6.690487,5.8486376
8656932,4.6164002,6.884484,5.3205357
8656942,4.5696974,7.1191955,4.9529004
8656952,4.455934,7.355105,5.071454
8656962,4.091891,7.195836,4.60203
8656972,4.548142,8.078401,5.760022
8656982,4.863087,8.115523,5.6151233
8656992,4.0978785,8.879535,7.1658983
8657002,4.071533,9.728569,7.599397
8657012,4.1302114,10.702145,7.404203
8657022,4.085903,11.552377,7.0174074
8657032,3.6320472,12.358301,6.326444
8657042,3.446433,13.178595,6.0474243
8657052,3.5122962,13.461207,5.0570836
8657062,3.422483,14.081517,5.2259326
8657072,3.2823744,13.307926,4.5852647
8657082,2.1016297,13.440849,5.9001307
8657092,1.9208057,14.452745,6.053412
8657102,1.7435743,15.293397,6.478528
8657112,1.2142749,16.077766,6.9970493
8657122,0.3329077,17.519567,6.531218
8657132,0.7580237,18.467995,4.62119
8657142,-0.11496094,17.923128,4.3050475
8657152,-1.3699511,17.118402,3.5158887
8657162,-1.5890955,17.780624,2.5483007
8657172,-0.9939331,18.882334,0.7256909
8657182,-1.5172448,19.026035,0.30895752
8657192,-4.4032435,17.851278,0.42032593
8657202,-9.855505,16.298107,0.6622229
8657212,-14.263538,12.266092,-2.0645068
8657222,-15.981965,4.827162,-6.836583
8657232,-15.872992,-1.1687695,-6.932384
8657242,-12.52236,-7.2078114,-10.10339
8657252,-9.273516,-9.890233,-8.502319
8657262,-5.2989807,-11.760743,-10.629097
8657272,-3.7685633,-10.395582,-8.940608
8657282,-1.3831238,-7.6940002,-12.239747
8657292,-0.72928345,-4.29427,-16.33044
8657302,3.9170544,-4.237987,-20.441492
8657312,11.540401,-6.3719497,-19.493065
8657322,20.007994,-7.61257,-13.454022
8657332,19.659517,-8.431666,-9.410031
8657342,8.660391,-9.320218,-7.7862086
8657352,0.73048097,-7.9287124,-8.121511
8657362,-2.2812562,-4.931345,-6.75156
8657372,0.91010743,-3.5350487,-5.037924
8657381,7.8496766,-3.6895275,-3.629652
8657391,13.609698,-4.7469287,-1.8633252
8657401,16.529228,-5.500162,-0.5831873
8657411,14.558126,-5.3828063,-0.11975098
8657421,10.626701,-4.9696655,-1.651366
8657431,8.652008,-3.849994,-3.182981
8657441,9.423204,-3.3602123,-3.7146752
8657451,11.705658,-3.791316,-4.1876917
