9052678,-1.2813355,6.5575633,8.040081
9052688,-1.585503,6.011499,8.322693
9052698,-1.9100281,5.494175,8.220904
9052793,-1.035846,5.9049206,9.977652
9052798,-1.7208215,5.1433043,10.104588
9052808,-2.1890478,4.4343786,10.3440895
9052818,-2.5459058,3.6919227,10.3512745
9052828,-3.1566358,3.3314722,10.007589
9052838,-3.6080968,3.838019,9.941726
9052848,-4.0978785,4.1781116,9.2747135
9052858,-4.0727305,4.3457627,8.649613
9052868,-3.615282,4.8642845,8.077204
9052878,-3.7613783,5.181625,7.0724926
9052888,-3.6332445,5.9983263,6.143225
9052897,-3.6775525,6.5922914,5.630691
9052907,-3.5110986,6.74198,5.628296
9052917,-3.0859826,6.5360084,5.9755735
9052927,-2.7399023,5.981561,6.211483
9052937,-2.3171813,5.163662,6.3815293
9052947,-1.5567627,4.7912364,6.428232
9052957,-1.2717553,4.367318,6.291716
9052967,-1.2226574,4.0954833,5.7001467
9052977,-1.228645,4.230802,5.1624646
9052987,-1.717229,3.9146595,4.5601172
9052997,-2.3459215,2.9111462,3.974535
9053007,-2.6057813,1.6298108,3.5937269
9053017,-2.7638526,0.2562671,3.5122962
9053027,-2.9075537,-1.0418335,3.800896
9053037,-3.1769934,-2.7087672,3.7458105
9053047,-3.5769618,-4.636758,3.9290295
9053057,-3.6452198,-5.4438796,6.1552
9053067,-4.7768664,-7.0437527,7.0437527
9053077,-4.528982,-7.5179663,8.008945
9053087,-4.467909,-8.031698,8.2712
9053097,-4.29427,-7.838899,8.7825365
9053107,-4.453539,-6.8808913,8.040081
9053117,-4.071533,-6.9970493,5.8270826
9053127,-3.131488,-8.960965,3.378175
9053137,-2.9674292,-11.937975,1.6669335
9053147,-4.326603,-16.545992,1.348396
9053157,-6.067782,-20.073856,1.9543359
9053167,-7.0174074,-22.1683,1.2777429
9053177,-7.0976405,-23.211332,0.39637575
9053187,-7.268884,-23.375391,-0.37122804
9053197,-8.182584,-23.95738,-0.33530274
9053207,-9.436377,-25.17884,0.99752563
9053217,-9.456735,-26.600285,3.0476623
9053227,-8.459209,-26.675728,2.4752526
9053237,-7.237749,-24.550148,-1.6417859
9053247,-6.301296,-23.143074,-7.291637
9053257,-4.8523097,-23.806494,-10.438693
9053267,-2.503993,-23.787334,-10.884167
9053277,0.4155359,-24.031626,-12.784615
9053287,1.8764977,-23.471191,-11.56076
9053297,4.022435,-21.609064,-11.693683
9053307,5.821095,-17.033379,-9.825567
9053317,7.197034,-11.884087,-4.211642
9053327,6.357579,-12.088861,-7.555089
9053336,6.758745,-11.430231,-9.541758
9053346,6.3132715,-9.772877,-6.1791506
9053356,3.873944,-8.485554,-8.242459
9053366,2.7446923,-5.3899913,-13.528268
9053376,2.2776635,-1.8705102,-20.127745
9053386,2.9147387,5.867798,-23.798111
9053396,2.9446764,9.49266,-22.850882
9053406,3.5793567,11.206296,-16.698076
9053416,4.7529163,14.059962,-10.345287
9053426,4.799619,15.008389,-4.4954515
9053436,3.7003052,14.342574,-1.3040881
9053446,2.4968078,14.1006775,0.47301635
9053456,0.04430786,14.39766,1.3364209
9053466,-1.9531385,14.827566,-0.123343505
9053476,-1.6298108,16.852554,0.020357667
9053486,-0.038320314,18.137484,0.42272094
9053496,0.92687255,18.271605,0.45505372
9053506,0.7867639,17.877623,2.5734484
9053516,0.38799316,16.413069,4.907395
9053526,0.58079225,14.564114,7.1347632
9053536,0.9687854,12.924723,8.483159
9053546,0.74604857,11.722424,8.847202
9053556,0.05508545,10.827884,8.435259
9053566,-0.5724097,10.374027,7.6101747
9053576,-1.1029065,10.015972,6.598279
9053586,-1.472937,9.178912,5.461842
9053596,-1.8968555,8.0305,4.3924656
9053606,-2.0561242,6.8976564,3.925437
9053616,-2.1339624,6.028264,3.7074902
9053626,-2.6488917,5.4977674,3.9805224
9053636,-3.0979578,5.1672544,4.8475194
9053646,-3.718268,5.0019984,5.5265074
9053656,-3.885919,5.005591,6.1156826
9053666,-3.6033068,4.805607,6.6940794
9053676,-3.810476,4.655918,7.3024144
9053686,-4.135001,4.62119,7.3575
9053696,-4.2954674,4.6822634,7.132368
9053706,-4.4259963,4.439169,7.1682935
9053716,-4.525389,4.2272096,7.1850586
9053726,-4.7720766,3.7793407,7.276069
9053736,-4.724176,3.2009437,6.947952
9053746,-4.509822,2.5734484,6.7431774
9053756,-4.467909,2.217788,5.965994
9053766,-4.6966333,2.086062,5.503755
9053776,-5.237908,1.5531702,5.053491
9053786,-5.484595,0.78915894,5.2319202
9053795,-5.733677,0.11256592,5.86181
9053805,-5.798342,-0.6430628,6.7216225
9053815,-5.6833816,-1.5100598,7.6556797
9053825,-4.9373326,-2.1854553,8.234077
9053835,-4.453539,-2.7973828,8.138276
9053845,-4.3289976,-3.0129347,7.4221654
9053855,-4.5529323,-3.3398547,6.274951
9053865,-4.853507,-3.622467,5.574408
9053875,-5.1373167,-3.9685473,5.1696496
9053885,-5.4881873,-4.700226,5.4893847
9053895,-5.51573,-5.393584,6.2893214
9053905,-5.3361034,-6.3180614,7.0066295
9053915,-4.8666797,-6.973099,7.2724767
9053925,-4.1829014,-6.7264123,7.232959
9053935,-3.803291,-6.9970493,5.9683886
9053945,-3.786526,-7.491621,4.9840355
9053955,-4.594845,-8.572972,5.2977834
9053965,-5.6486535,-9.794433,6.079757
9053975,-6.7120423,-10.025552,7.3287597
9053985,-7.359895,-8.8388195,7.811356
9053995,-7.0689,-6.739585,6.357579
9054005,-6.175558,-4.8642845,5.51094
9054015,-6.119275,-4.9133825,4.804409
9054025,-6.631809,-7.156318,4.7301636
9054035,-7.167096,-10.922486,5.2247353
9054045,-7.1635036,-14.692247,5.2043777
9054055,-7.0629125,-16.531622,3.3865576
9054065,-7.4006104,-17.690811,0.48259643
9054075,-7.9933777,-19.813997,-2.3662794
9054085,-7.611372,-22.66407,-5.773195
9054095,-6.564749,-24.182512,-9.254355
9054105,-5.2678456,-25.286615,-11.366763
9054115,-4.052373,-26.035059,-11.138039
9054125,-4.120631,-24.705824,-10.066267
9054135,-3.4188905,-21.993464,-8.777746
9054145,-3.4608033,-20.737276,-8.933423
9054155,-2.7722352,-19.640358,-7.7694435
9054165,-2.5554857,-19.011665,-7.6592727
9054175,-2.13037,-16.634607,-8.110734
9054185,-1.5663428,-13.15704,-7.65089
9054195,-1.2549902,-10.7943535,-6.2354336
9054205,-1.9243982,-11.233839,-6.900051
9054215,-1.0921289,-11.448194,-4.987628
9054225,1.2274475,-8.643625,-1.9734961
9054235,0.79514647,-8.980125,-4.437971
9054245,-0.65743285,-9.890233,-9.524993
9054254,1.1280541,-9.296268,-17.561481
9054264,3.4200878,-5.0415163,-24.993227
9054274,2.4093897,5.102589,-24.21724
9054284,2.4417224,17.496815,-19.745739
9054294,3.3446448,25.165668,-14.680272
9054304,4.1445813,22.018612,-11.023077
9054314,5.3780165,15.344891,-3.485951
9054324,4.491859,10.990745,1.7543519
9054334,2.3435266,9.963282,3.6799476
9054344,-1.3208532,9.83874,1.7028589
9054354,-2.0429516,12.5511,2.0309765
9054364,-0.35925293,16.383131,5.5384827
9054374,2.3590941,17.015417,6.3671594
9054384,4.575685,15.074253,6.4258375
9054394,5.3133507,13.382172,7.4497085
9054404,4.1924815,12.087664,7.4461155
9054414,1.8118323,11.609858,6.929989
9054424,0.05029541,11.335628,5.8330703
9054434,-0.732876,10.603949,5.1600695
9054444,-0.6119275,9.703422,4.7541137
9054454,-0.12573853,8.714278,4.918173
9054464,-0.12693603,7.946675,5.3684363
9054474,-0.31135255,7.4688683,5.47741
9054484,-0.8741821,7.2437367,5.484595
9054494,-1.2394226,6.803053,5.412744
9054504,-1.6465759,6.5743284,5.2846107
9054514,-1.719624,6.397097,5.54926
9054524,-1.8238074,6.228248,5.527705
9054534,-1.9818786,6.1120896,5.3780165
9054544,-2.2956262,6.3611717,5.436694
9054554,-2.4153771,6.6701293,5.430707
9054564,-2.6345215,6.8952613,5.2259326
9054574,-2.6740394,7.38624,5.3265233
9054584,-2.654879,7.492819,5.532495
9054594,-2.4764502,7.204219,5.781577
9054604,-2.5483007,6.5216384,5.8079224
9054614,-2.8560607,5.3684363,5.5217175
9054624,-2.9794042,4.6199927,5.49178
9054634,-3.6021094,3.913462,5.454657
9054644,-4.2810974,3.1698084,5.684579
9054654,-4.5637097,2.5375233,5.7288866
9054664,-4.6499305,1.5902929,6.388715
9054674,-4.5421543,0.8861572,7.458091
9054684,-4.472699,0.3436853,8.440049
9054694,-4.269122,-0.3544629,9.097482
9054704,-3.984115,-1.1208692,9.402846
9054714,-3.6895275,-1.4525794,9.192085
9054724,-3.5829492,-1.8597326,8.359816
9054734,-3.8751416,-2.1734803,7.1635036
9054744,-4.3840833,-1.9519409,6.1863356
9054754,-4.7936316,-1.9040406,5.945636
9054764,-5.0738487,-2.5782385,5.982759
9054774,-4.8798523,-3.7805383,6.6246243
9054783,-4.1757164,-4.996011,8.037685
9054793,-3.3087194,-5.649851,8.600515
9054803,-2.4632776,-6.0965223,7.2581067
9054813,-2.3626869,-5.8019347,5.132527
9054823,-3.3506324,-5.612728,3.2895594
9054833,-5.0331335,-5.81391,2.7770252
9054843,-6.5455885,-6.514453,3.766168
9054853,-7.428153,-8.372989,4.812792
9054863,-6.4917006,-9.893826,5.9755735
9054873,-4.9780483,-10.517728,6.8964586
9054883,-3.9757323,-10.178833,6.6964746
9054893,-4.778064,-9.586065,5.716912
9054903,-7.021,-9.680669,4.0487804
9054913,-8.740623,-10.4638405,3.3602123
9054923,-9.717792,-12.826527,4.0188427
9054933,-9.651929,-15.844252,4.3074427
9054943,-8.710686,-17.858463,3.9709425
9054953,-7.8472815,-18.123114,1.5699353
9054963,-7.0509377,-19.099083,-3.1841784
9054973,-6.6162415,-20.672611,-5.774392
9054983,-6.988667,-22.613775,-7.3419323
9054993,-7.2509217,-23.805296,-9.0567665
9055003,-7.941885,-24.017256,-9.988429
9055013,-7.4568934,-22.15872,-10.413545
9055023,-6.2893214,-19.11465,-10.606344
9055033,-5.1672544,-17.732725,-9.976454
9055043,-4.3757005,-16.743582,-8.440049
9055053,-3.1051428,-15.574812,-7.276069
9055063,-1.968706,-14.0899,-7.838899
9055073,-0.99872315,-12.746294,-8.270002
9055083,-0.37003052,-11.7930765,-8.340655
9055093,0.2203418,-10.462643,-6.0689793
9055103,0.14489868,-9.522597,-4.5529323
9055113,0.5736072,-8.4520235,-3.0799952
9055123,0.22273682,-9.495055,-5.1720448
9055133,0.022752685,-12.608581,-6.7264123
9055143,0.9831555,-13.982124,-8.644823
9055153,3.8044884,-9.721384,-12.771441
9055163,2.7758276,-5.316943,-21.47135
9055173,1.2166699,5.1768346,-27.62655
9055183,1.2765454,18.097965,-24.416027
9055193,1.7375866,22.406605,-13.780942
9055203,1.9734961,14.416821,-8.911868
9055213,3.1159203,4.716991,-4.4738965
9055222,8.1071415,2.8979735,5.4342995
9055232,8.544232,2.6141639,16.610659
9055242,2.0357666,7.4101906,6.3456044
9055252,-3.319497,15.924485,13.086387
9055262,-1.785487,19.60084,2.4345374
9055272,4.4403663,23.575375,1.2825329
9055282,1.775907,18.85599,5.125342
9055292,0.58198977,14.803616,8.358618
9055302,1.0562036,13.519885,9.722582
9055312,0.16405883,12.784615,9.269923
9055322,-0.4658313,12.496015,8.467591
9055332,-0.123343505,12.064911,8.440049
9055342,0.32572266,11.014695,8.690329
9055352,0.35326537,9.952503,9.034014
9055362,-0.18082398,8.859178,8.516689
9055372,-0.85142946,8.066425,7.6389146
9055382,-1.5376025,7.531139,7.150331
9055392,-1.8992505,7.252119,7.0952454
9055402,-2.0249891,6.876101,6.615044
9055412,-1.9926562,6.9144216,6.595884
9055422,-1.7974621,6.9443593,6.8317933
9055432,-1.6968713,6.891669,6.7611403
9055442,-1.5627502,7.010222,6.5946865
9055452,-1.5076648,7.2149963,6.5180454
9055462,-1.3172607,7.4317455,6.450985
9055472,-1.2142749,7.5610766,6.1204724
9055482,-1.0466236,7.765851,5.708529
9055492,-1.0645862,7.9766126,5.830675
9055502,-1.0669812,8.049661,5.562433
9055512,-1.1172767,8.224497,5.5899754
9055522,-1.284928,8.278385,5.598358
9055532,-1.1603869,8.243657,5.6486535
9055542,-1.1160791,7.9622426,5.301376
9055552,-0.83346677,7.476053,5.2307224
9055562,-0.7364685,6.7683253,5.1109715
9055572,-1.0609937,6.004314,5.21276
9055582,-1.6681311,5.4235215,4.9481106
9055592,-2.1195922,5.0570836,5.1133666
9055602,-2.2896388,4.6499305,5.2977834
9055612,-1.8573376,3.9649549,5.964796
9055622,-1.3543836,3.178191,7.012617
9055632,-1.348396,2.4081922,7.3287597
